route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,operator
5402_123797,7778019,52,Intel - Ringsend,,3,,,,luas
5402_123798,7778019,53,Dublin Ferryport - Talbot St,,3,,,,luas
5402_123799,7778019,56A,Tallaght - Ringsend Rd,,3,,,,luas
5402_123800,7778019,60,Forbes Street - Tallaght,,3,,,,luas
5402_123801,7778019,65,Poolbeg Street - Blessington/Ballymore,,3,,,,luas
5402_123802,7778019,68,Newcastle / Greenogue Business Pk - Hawkins St,,3,,,,luas
5402_123803,7778019,69,Rathcoole - Hawkins St,,3,,,,luas
5402_123804,7778019,70,Dunboyne - Burlington Rd,,3,,,,luas
5402_123805,7778019,74,Dundrum Luas - Eden Quay,,3,,,,luas
5402_123806,7778019,77A,Citywest - Ringsend,,3,,,,luas
5402_123807,7778019,80,Liffey Valley SC - Palmerston Park,,3,,,,luas
5402_123808,7778019,82,Irishtown - Kiltipper,,3,,,,luas
5402_123809,7778019,99,Phoenix Park - Phoenix Park,,3,,,,luas
5402_123810,7778019,116,Whitechurch - Parnell Square,,3,,,,luas
5402_123811,7778019,118,Kilternan - Eden Quay,,3,,,,luas
5402_123812,7778019,120,Ashtown Station - Parnell St,,3,,,,luas
5402_123813,7778019,122,Drimnagh - Ashington,,3,,,,luas
5402_123814,7778019,130,Talbot Street - Castle Avenue,,3,,,,luas
5402_123815,7778019,38D,IBM Damastown via N3 - Burlington Rd,,3,,,,luas
5402_123816,7778019,142,Portmarnock - UCD (Belfield),,3,,,,luas
5402_123817,7778019,44D,Dundrum - OCS,,3,,,,luas
5402_123818,7778019,150,Rossmore - Hawkins Street,,3,,,,luas
5402_123819,7778019,151,Foxborough (Balgaddy Rd) - Docklands (East Rd),,3,,,,luas
5402_123820,7778019,P29,Adamstown Stn - Ringsend,,3,,,,luas
5402_123821,7778019,X1,Kilcoole - Hawkins Street,,3,,,,luas
5402_123822,7778019,X2,Newcastle - Hawkins Street,,3,,,,luas
5402_123823,7778019,X25,Maynooth - Easton Rd - UCD,,3,,,,luas
5402_123824,7778019,X26,Maynooth - Louisa Bridge - Leeson Street Lower,,3,,,,luas
5402_123825,7778019,X27,Salesian College - Aghards Rd - UCD,,3,,,,luas
5402_123826,7778019,X28,Salesian College - Celbridge Main St - UCD,,3,,,,luas
5402_123827,7778019,X30,Dodsboro - UCD,,3,,,,luas
5402_123828,7778019,X31,River Forest - UCD Belfield,,3,,,,luas
5402_123829,7778019,X32,Kildare Innovation Campus - UCD Belfield,,3,,,,luas
5402_123830,7778019,C1,Adamstown Stn - Sandymount,,3,,,,luas
5402_123831,7778019,C2,Adamstown Stn - Sandymount,,3,,,,luas
5402_123832,7778019,C3,Maynooth - Ringsend,,3,,,,luas
5402_123833,7778019,C4,Maynooth - Ringsend,,3,,,,luas
5402_123834,7778019,C5,Maynooth - Ringsend Night Service,,3,,,,luas
5402_123835,7778019,C6,Maynooth - Celbridge - Ringsend Night Service,,3,,,,luas
5402_123836,7778019,E1,Ballywaltrim - Northwood,,3,,,,luas
5402_123837,7778019,E2,Dun Laoghaire - Harristown,,3,,,,luas
5402_123838,7778019,F1,The Square Tallaght - IKEA,,3,,,,luas
5402_123839,7778019,F2,Charlestown SC - Rossmore,,3,,,,luas
5402_123840,7778019,F3,Charlestown SC - Limekiln Avenue,,3,,,,luas
5402_123841,7778019,G1,Red Cow LUAS - Spencer Dock,,3,,,,luas
5402_123842,7778019,G2,Liffey Valley SC - Spencer Dock,,3,,,,luas
5402_123843,7778019,H1,Baldoyle - Lower Abbey Street,,3,,,,luas
5402_123844,7778019,H2,Malahide - Lower Abbey Street,,3,,,,luas
5402_123845,7778019,H3,Howth Summit - Lower Abbey Street,,3,,,,luas
5402_123846,7778019,N4,Blanchardstown - Point Village,,3,,,,luas
5402_123847,7778019,S2,Sean Moore Road - Heuston Station,,3,,,,luas
5402_123848,7778019,65A,Route 65A Tallaght Sq - Blessington,,3,,,,luas
5402_123849,7778019,15A,Merrion Square - Limekiln Avenue,,3,,,,luas
5402_123850,7778019,27B,Eden Quay - Harristown,,3,,,,luas
5402_123851,7778019,32X,UCD Belfield - Malahide,,3,,,,luas
5402_123852,7778019,38A,Damastown via Navan Rd - Burlington Rd,,3,,,,luas
5402_123853,7778019,39X,Ongar - Burlington Road,,3,,,,luas
5402_123854,7778019,44B,Glencullen - Dundrum Luas,,3,,,,luas
5402_123855,7778019,65B,Poolbeg Street - Citywest,,3,,,,luas
5402_123856,7778019,70D,Dunboyne - DCU,,3,,,,luas
5402_123857,7778019,77X,Citywest - UCD Belfield,,3,,,,luas
5402_123858,7778019,1,Sandymount - O'Connell Street - Santry,,3,,,,luas
5402_123859,7778019,4,Monkstown Avenue - Heuston Station,,3,,,,luas
5402_123860,7778019,7,Brides Glen Luas - Mountjoy Square,,3,,,,luas
5402_123861,7778019,11,Phoenix Park - Sandyford Business District,,3,,,,luas
5402_123862,7778019,11B,Phoenix Park - Donnybrook,,3,,,,luas
5402_123863,7778019,15B,Merrion Square - Stocking Avenue,,3,,,,luas
5402_123864,7778019,41B,Rolestown - Lower Abbey Street,,3,,,,luas
5402_123865,7778019,41X,Swords - UCD Belfield,,3,,,,luas
5402_123866,7778019,7E,Mountjoy Square - Dalkey,,3,,,,luas
5402_123867,7778019,7A,Loughlinstown - Mountjoy Sq,,3,,,,luas
5402_123868,7778019,7B,Shankill - Mountjoy Square,,3,,,,luas
5402_123869,7778019,7D,Dalkey - Mountjoy Square,,3,,,,luas
5402_123870,7778019,27X,Clare Hall - UCD Belfield,,3,,,,luas
5402_123871,7778019,15D,Merrion Square - Whitechurch,,3,,,,luas
5402_123872,7778019,40D,Tyrrelstown - Parnell Street,,3,,,,luas
5402_123873,7778019,40E,Broombridge Luas - Tyrrelstown,,3,,,,luas
5402_123874,7778019,33X,Skerries - Custom House Quay / St Stephen Green,,3,,,,luas
5402_123875,7778019,38B,Damastown via Ballycoolin Ind Est - Burlington Rd,,3,,,,luas
5402_123876,7778019,39A,Ongar - UCD Belfield,,3,,,,luas
5402_123877,7778019,41C,Swords Manor Via River Valley - Lower Abbey St,,3,,,,luas
5402_123878,7778019,42D,Portmarnock - DCU,,3,,,,luas
5402_123879,7778019,51D,Aston Quay - Clondalkin,,3,,,,luas
5402_123880,7778019,27A,Blunden Drive - Eden Quay,,3,,,,luas
5402_123881,7778019,68A,Hawkins Street - Bulfin Road,,3,,,,luas
5402_123882,7778019,69X,Rathcoole - Hawkins St,,3,,,,luas
5402_123883,7778019,L12,Ballywaltrim - Bray Dart Station,,3,,,,luas
5402_123884,7778019,L14,Southern Cross Road - Palermo,,3,,,,luas
5402_123885,7778019,L25,Dun Laoghaire - Dundrum Town Centre,,3,,,,luas
5402_123886,7778019,L53,Liffey Valley - Adamstown Stn,,3,,,,luas
5402_123887,7778019,L54,River Forest - Red Cow Luas,,3,,,,luas
5402_123888,7778019,L58,River Forest - Castletown - Hazelhatch Stn,,3,,,,luas
5402_123889,7778019,L59,River Forest - Celbridge - Hazelhatch,,3,,,,luas
5402_123890,7778019,L89,Broombridge Luas - Toberburr,,3,,,,luas
5403_126031,7778017,rail,Dublin - Belfast,,2,,,,luas
5403_126032,7778017,rail,Belfast - Dublin,,2,,,,luas
5403_126033,7778017,InterCity,Dublin - Cork,,2,,,,luas
5403_126035,7778017,rail,Dublin - Tralee,,2,,,,luas
5403_126037,7778017,rail,Dublin - Limerick,,2,,,,luas
5403_126039,7778017,rail,Limerick - Galway,,2,,,,luas
5403_126040,7778017,rail,Waterford - Limerick,,2,,,,luas
5403_126041,7778017,rail,Limerick - Ballybrophy,,2,,,,luas
5403_126044,7778017,rail,Dublin - Waterford,,2,,,,luas
5403_126047,7778017,rail,Dublin - Europort,,2,,,,luas
5403_126049,7778017,rail,Dublin - Galway,,2,,,,luas
5403_126050,7778017,rail,Dublin - Westport,,2,,,,luas
5403_126053,7778017,rail,Dublin - Sligo,,2,,,,luas
5403_126055,7778017,Commuter,Dublin - Portlaoise,,2,,,,luas
5403_126056,7778017,rail,Dublin - Maynooth,,2,,,,luas
5403_126057,7778017,rail,Mallow - Cobh,,2,,,,luas
5403_126058,7778017,rail,Dublin - Drogheda/Dundalk,,2,,,,luas
5403_126059,7778017,DART,Bray - Howth,,2,,,,luas
5404_109840,7778048,843,Birr - Tullamore,,3,,,,luas
5404_110721,7778048,844,Birr - Galway,,3,,,,luas
5404_110730,7778048,845,Birr - Dublin,,3,,,,luas
5404_114219,7778048,847,Birr - Dublin,,3,,,,luas
5405_105285,7778028,KK1,Glenbawn - Danville Business Park,,3,,,,luas
5405_105286,7778028,KK2,Cillín Hill - St Luke’s Hospital,,3,,,,luas
5405_116109,7778028,410,Mount Prospect - Eyre Square,,3,,,,luas
5405_116110,7778028,411,Mount Prospect - Eyre Square,,3,,,,luas
5405_116111,7778028,412,Mount Prospect - Eyre Square,,3,,,,luas
5405_99938,7778028,PL1,Colliers Lane - Woodgrove,,3,,,,luas
5405_99940,7778028,PL2,Kilminchy Avenue – Bellingham,,3,,,,luas
5410_124785,7778172,806,Portarlington - Monasterevin,,3,,,,luas
5410_124786,7778172,815,Tullamore - Athlone,,3,,,,luas
5410_124787,7778172,822,Mountrath - Carlow,,3,,,,luas
5410_124788,7778172,823,Birr - Portlaoise,,3,,,,luas
5410_124789,7778172,831,Borris-in-Ossory - Portlaoise,,3,,,,luas
5410_124790,7778172,834,Roscrea - Portlaoise,,3,,,,luas
5410_124791,7778172,840,Banagher - Tullamore,,3,,,,luas
5410_124792,7778172,850,Athlone - Thurles,,3,,,,luas
5410_124793,7778172,858,Thurles - Portlaoise,,3,,,,luas
5410_124794,7778172,LS1,Borris-in-Ossory - Mount Lucas,,3,,,,luas
5410_124795,7778172,OY1,Tullamore - Mount Lucas,,3,,,,luas
5411_110899,7778024,702,Dublin Airport - Dalkey,,3,,,,luas
5411_110900,7778024,700,Dublin Airport - Leopardstown,,3,,,,luas
5411_110901,7778024,700X,Dublin Airport - City Centre,,3,,,,luas
5411_94474,7778024,704x,Cork - Dublin - Dublin Airport,,3,,,,luas
5411_94475,7778024,705x,Dublin - Derry/Londonderry,,3,,,,luas
5413_107358,7778080,250,Cobh Town Service,,3,,,,luas
5413_125571,7778080,200,Cobh - Cork,,3,,,,luas
5413_125572,7778080,210,Hollyhill - Little Island,,3,,,,luas
5413_51296,7778080,211,Cobh - Little Island,,3,,,,luas
5414_122948,7778225,741,Dublin Airport - Swords,,3,,,,luas
5414_126707,7778225,193,Ashbourne - Dublin,,3,,,,luas
5414_68787,7778225,194,Ratoath - Dublin,,3,,,,luas
5415_53763,7778256,SI03,Béal an Mhuirthead - Sligo,,3,,,,luas
5415_53764,7778256,NG11,Béal an Mhuirthead - Galway,,3,,,,luas
5416_77790,7778101,191,Stamullen - Dublin,,3,,,,luas
5417_114373,7778151,435,Ballinrobe - Headfort - Galway,,3,,,,luas
5417_114956,7778151,427,Dunmore - Tuam - Galway,,3,,,,luas
5417_36546,7778151,428,Tuam - Galway,,3,,,,luas
5418_114374,7778157,964,Galway - Croithlí,,3,,,,luas
5419_114954,7778030,593,Creeves - Newcastle West,,3,,,,luas
5420_110902,7778013,812,Urlingford - Thurles - Roscrea,,3,,,,luas
5420_111023,7778013,881,Graiguenamanagh - Kilkenny,,3,,,,luas
5420_122950,7778013,MU1,Ballinderry Road - Lough Sheever Corporate Park,,3,,,,luas
5420_122951,7778013,MU2,Mullingar Business Park - Ardmore Road,,3,,,,luas
5421_105286,7778028,KK2,Cillín Hill - Saint Luke's Hospital,,3,,,,luas
5421_99940,7778028,PL2,Kilminchy Avenue - Bellingham,,3,,,,luas
5423_109553,7778000,763,Dublin Airport - Athlone - Galway,,3,,,,luas
5423_109718,7778000,763X,Ballinasloe - Galway,,3,,,,luas
5423_110897,7778000,251,Galway - Limerick - Cork Airport,,3,,,,luas
5423_113413,7778000,923,Galway - Clifden - Letterfrack,,3,,,,luas
5423_116049,7778000,761,Galway - Dublin - Dublin Airport,,3,,,,luas
5423_116050,7778000,660,Galway - Dublin,,3,,,,luas
5423_99506,7778000,712,Ennis - Limerick - Dublin Airport,,3,,,,luas
5423_99512,7778000,721,Castlebar - Dublin - Dublin Airport,,3,,,,luas
5423_99513,7778000,430,Ballina - Galway,,3,,,,luas
5423_99516,7778000,707,Cork - Dublin - Dublin Airport,,3,,,,luas
5424_110723,7778153,980,Carrickmacross - Dublin,,3,,,,luas
5424_84824,7778153,980A,Carrickmacross - Dublin,,3,,,,luas
5424_84825,7778153,980B,Carrickmacross - Dublin,,3,,,,luas
5425_56125,7778032,947,Ros Dumhach - Béal an Mhuirthead,,3,,,,luas
5425_91958,7778032,945,Ros Dumhach - Béal an Mhuirthead,,3,,,,luas
5425_92138,7778032,946,Ros Dumhach - Béal an Mhuirthead,,3,,,,luas
5427_113138,7778191,961,Croithlí - Letterkenny,,3,,,,luas
5428_107656,7778082,IW01,Kilkenny - Carlow,,3,,,,luas
5429_51301,7778082,IW07,Gorey - Carlow,,3,,,,luas
5430_83262,7778260,DK07,Monaghan - Dundalk,,3,,,,luas
5431_37963,7778036,836,O'Connell Street - Ballycoolin,,3,,,,luas
5431_46124,7778036,787,Travelodge Ballymun - Dublin Airport,,3,,,,luas
5431_47272,7778036,870,O'Connell Street - IBM Damastown,,3,,,,luas
5431_92217,7778036,786,Hilton Hotel - Dublin Airport,,3,,,,luas
5432_109381,7778038,527,Glennaneeny - Tuam,,3,,,,luas
5432_109382,7778038,488,Glennaneeny - Dunmore,,3,,,,luas
5432_109513,7778038,441,Corofin - Tuam,,3,,,,luas
5432_110722,7778038,484,Glennaneeny - Tuam,,3,,,,luas
5433_112279,7778102,ATH1,Golden Island - TUS Athlone,,3,,,,luas
5434_119506,7778347,DK05,Carrickmacross - Dundalk,,3,,,,luas
5435_37748,7778099,KY03,Gleneagle Hotel - Killarney,,3,,,,luas
5436_122949,7778228,879,Gorey - Courtown,,3,,,,luas
5437_112158,7778238,BR01,Gorey - Bray,,3,,,,luas
5438_109509,7778042,917,Dundalk - Muirhevnamor,,3,,,,luas
5438_109511,7778042,916,Dundalk - Bay Estate,,3,,,,luas
5438_114953,7778042,918,Dundalk - Carrick Road,,3,,,,luas
5439_112911,7778084,231,Ardgroom - Cork,,3,,,,luas
5440_85798,7778309,525,Galway - Ros an Mhíl,,3,,,,luas
5441_103878,7778044,UM12,Carlow - Naas - Maynooth,,3,,,,luas
5441_105287,7778044,UM14,Portlaoise - Maynooth,,3,,,,luas
5441_107642,7778044,UM06,Athy - Maynooth,,3,,,,luas
5441_107650,7778044,GD02,Waterford - Carlow - Dublin,,3,,,,luas
5442_112910,7778044,736,Dublin Airport - Carlow - Waterford,,3,,,,luas
5442_114256,7778044,735,Limerick - Nenagh - Dublin Airport,,3,,,,luas
5442_115074,7778044,717,Clonmel - Kilkenny - Dublin Airport,,3,,,,luas
5442_116113,7778044,617,Waterford - Ballygunner,,3,,,,luas
5442_116114,7778044,627,Waterford - Slieverue,,3,,,,luas
5442_117855,7778044,607,Waterford - Ballygunner,,3,,,,luas
5443_46238,7778230,164,Sydney Parade - UCD,,3,,,,luas
5444_110724,7778046,327,Tankardstown - Kilmallock,,3,,,,luas
5444_112157,7778046,325,Garrane - Charleville,,3,,,,luas
5445_113452,7778083,835,Tullamore Town Service,,3,,,,luas
